context_id,base_instance_id,split,topology_id,map,map_family,source_map_family,start_goal_regime,agents,agent_count,seed,nominal_budget_ms,budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,free_cells,density,start_entropy_proxy,goal_entropy_proxy,flow_pressure_bucket,traffic_input_mode,fresh_seed_block,scenario_hash,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000021,g557_topology_021_bottleneck|a25|s100021|central_choke_point,train,g557_topology_021_bottleneck,loop-chain,bottleneck,bottleneck,central_choke_point,25,25,100021,500,500,2000,1.0,4,b500_short2000_t100_i4,3072,0.00813802083333,0.720239259521,0.644088661823,medium,P,100020_100039,273023993613565,False,False,False,False,False
g557_ctx_00000022,g557_topology_022_bottleneck|a25|s100022|central_choke_point,validation,g557_topology_022_bottleneck,string,bottleneck,bottleneck,central_choke_point,25,25,100022,500,500,2000,2.0,4,b500_short2000_t200_i4,3072,0.00813802083333,0.945976658047,0.751346897306,medium,P,100020_100039,176843297944246,False,False,False,False,False
g557_ctx_00000023,g557_topology_023_bottleneck|a25|s100023|central_choke_point,train,g557_topology_023_bottleneck,tree,bottleneck,bottleneck,central_choke_point,25,25,100023,500,500,2000,2.0,4,b500_short2000_t200_i4,3072,0.00813802083333,0.551963046074,0.762736174528,medium,P,100020_100039,231332128905496,False,False,False,False,False
g557_ctx_00000024,g557_topology_024_irregular|a25|s100024|low_conflict_easy,train,g557_topology_024_irregular,Berlin_1_256,irregular,irregular,low_conflict_easy,25,25,100024,500,500,2000,2.0,4,b500_short2000_t200_i4,52428,0.000476844434272,0.985237229526,0.92488485023,medium,P,100020_100039,269831640642029,False,False,False,False,False
g557_ctx_00000025,g557_topology_025_irregular|a25|s100025|low_conflict_easy,train,g557_topology_025_irregular,Boston_0_256,irregular,irregular,low_conflict_easy,25,25,100025,1000,1000,2000,2.0,4,b1000_short2000_t200_i4,52428,0.000476844434272,0.376187147626,0.83359513281,medium,P,100020_100039,251450218215143,False,False,False,False,False
g557_ctx_00000026,g557_topology_026_irregular|a25|s100026|low_conflict_easy,train,g557_topology_026_irregular,Paris_1_256,irregular,irregular,low_conflict_easy,25,25,100026,1000,1000,2000,2.0,8,b1000_short2000_t200_i8,52428,0.000476844434272,0.947370905258,0.809685580629,medium,P,100020_100039,194201767276918,False,False,False,False,False
g557_ctx_00000027,g557_topology_027_irregular|a25|s100027|high_conflict_adversarial,train,g557_topology_027_irregular,brc202d,irregular,irregular,high_conflict_adversarial,25,25,100027,1000,1000,2000,2.0,8,b1000_short2000_t200_i8,49152,0.000508626302083,0.987577224846,0.550507698985,medium,P,100020_100039,125797243855254,False,False,False,False,False
g557_ctx_00000028,g557_topology_028_irregular|a25|s100028|high_conflict_adversarial,train,g557_topology_028_irregular,den312d,irregular,irregular,high_conflict_adversarial,25,25,100028,1000,1000,250,2.0,8,b1000_short250_t200_i8,49152,0.000508626302083,0.690023419953,0.416837416325,medium,P,100020_100039,123851657022284,False,False,False,False,False
g557_ctx_00000029,g557_topology_029_irregular|a25|s100029|high_conflict_adversarial,train,g557_topology_029_irregular,den520d,irregular,irregular,high_conflict_adversarial,25,25,100029,1000,1000,250,2.0,8,b1000_short250_t200_i8,49152,0.000508626302083,0.498637802724,0.751290347419,medium,P,100020_100039,3707566383709,False,False,False,False,False
g557_ctx_00000030,g557_topology_030_irregular|a25|s100030|uniform_random,train,g557_topology_030_irregular,lak303d,irregular,irregular,uniform_random,25,25,100030,2000,2000,250,2.0,8,b2000_short250_t200_i8,49152,0.000508626302083,0.697059655881,0.405373389253,medium,P,100020_100039,10679050514651,False,False,False,False,False
g557_ctx_00000031,g557_topology_031_irregular|a25|s100031|uniform_random,train,g557_topology_031_irregular,orz900d,irregular,irregular,uniform_random,25,25,100031,2000,2000,250,2.0,8,b2000_short250_t200_i8,49152,0.000508626302083,0.808507132986,0.377049045902,medium,P,100020_100039,217076320852655,False,False,False,False,False
g557_ctx_00000032,g557_topology_032_irregular|a25|s100032|uniform_random,train,g557_topology_032_irregular,ost003d,irregular,irregular,uniform_random,25,25,100032,2000,2000,250,2.0,8,b2000_short250_t200_i8,49152,0.000508626302083,0.601383747233,0.441775916448,medium,P,100020_100039,113019479091773,False,False,False,False,False
g557_ctx_00000033,g557_topology_033_irregular|a25|s100033|opposite_side_cross_flow,validation,g557_topology_033_irregular,w_woundedcoast,irregular,irregular,opposite_side_cross_flow,25,25,100033,2000,2000,250,0.5,8,b2000_short250_t050_i8,49152,0.000508626302083,0.897431505137,0.649819700361,medium,P,100020_100039,66145195684730,False,False,False,False,False
g557_ctx_00000034,g557_topology_034_qd_empty|a25|s100034|opposite_side_cross_flow,train,g557_topology_034_qd_empty,empty-32-32,qd_empty,empty,opposite_side_cross_flow,25,25,100034,2000,2000,250,0.5,8,b2000_short250_t050_i8,1024,0.0244140625,0.398673202654,0.961827526345,high,P,100020_100039,64178545597995,False,False,False,False,False
g557_ctx_00000035,g557_topology_035_qd_empty|a25|s100035|opposite_side_cross_flow,train,g557_topology_035_qd_empty,empty-48-48,qd_empty,empty,opposite_side_cross_flow,25,25,100035,5000,5000,500,0.5,8,b5000_short500_t050_i8,2304,0.0108506944444,0.773913552173,0.811441877116,high,P,100020_100039,179204648793442,False,False,False,False,False
g557_ctx_00000036,g557_topology_036_qd_empty|a25|s100036|same_room_local_flow,train,g557_topology_036_qd_empty,empty-16-16,qd_empty,empty,same_room_local_flow,25,25,100036,5000,5000,500,0.5,8,b5000_short500_t050_i8,256,0.09765625,0.820630908738,0.637627674745,high,P,100020_100039,93789051995301,False,False,False,False,False
g557_ctx_00000037,g557_topology_037_qd_random|a25|s100037|same_room_local_flow,train,g557_topology_037_qd_random,random-32-32-20,qd_random,random,same_room_local_flow,25,25,100037,5000,5000,500,0.5,8,b5000_short500_t050_i8,819,0.030525030525,0.753832492335,0.66713501573,high,P,100020_100039,96855489814410,False,False,False,False,False
g557_ctx_00000038,g557_topology_038_qd_random|a25|s100038|same_room_local_flow,train,g557_topology_038_qd_random,random-64-64-20,qd_random,random,same_room_local_flow,25,25,100038,5000,5000,500,0.5,8,b5000_short500_t050_i8,3276,0.00763125763126,0.674511850976,0.811491927016,high,P,100020_100039,223434351935474,False,False,False,False,False
g557_ctx_00000039,g557_topology_039_qd_random|a25|s100039|room_to_room_door_bottleneck,train,g557_topology_039_qd_random,random-32-32-10,qd_random,random,room_to_room_door_bottleneck,25,25,100039,5000,5000,500,0.5,2,b5000_short500_t050_i2,921,0.0271444082519,0.827179645641,0.902295445409,high,P,100020_100039,280212381207343,False,False,False,False,False
g557_ctx_00000040,g557_topology_040_qd_random|a25|s100040|room_to_room_door_bottleneck,train,g557_topology_040_qd_random,random-64-64-10,qd_random,random,room_to_room_door_bottleneck,25,25,100040,500,500,500,0.5,2,b500_short500_t050_i2,3686,0.00678241996744,0.686354177292,0.963554572891,high,P,100040_100059,116973876940765,False,False,False,False,False
g557_ctx_00000041,g557_topology_041_qd_maze|a25|s100041|room_to_room_door_bottleneck,train,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,maze,room_to_room_door_bottleneck,25,25,100041,500,500,500,0.5,2,b500_short500_t050_i2,737,0.033921302578,0.806951686097,0.732766684467,high,P,100040_100059,256691750201839,False,False,False,False,False
g557_ctx_00000042,g557_topology_042_qd_maze|a25|s100042|warehouse_aisle_to_aisle,train,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,maze,warehouse_aisle_to_aisle,25,25,100042,500,500,1000,0.5,2,b500_short1000_t050_i2,819,0.030525030525,0.945066009868,0.612826324347,high,P,100040_100059,181380627330237,False,False,False,False,False
g557_ctx_00000043,g557_topology_043_qd_maze|a25|s100043|warehouse_aisle_to_aisle,train,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,maze,warehouse_aisle_to_aisle,25,25,100043,500,500,1000,0.5,2,b500_short1000_t050_i2,13107,0.00190737773709,0.788945422109,0.655833488333,high,P,100040_100059,196937379985865,False,False,False,False,False
g557_ctx_00000044,g557_topology_044_qd_maze|a25|s100044|warehouse_aisle_to_aisle,validation,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,maze,warehouse_aisle_to_aisle,25,25,100044,500,500,1000,1.0,2,b500_short1000_t100_i2,9830,0.00254323499491,0.591583716833,0.846108257783,high,P,100040_100059,55385911890860,False,False,False,False,False
g557_ctx_00000045,g557_topology_045_qd_room|a25|s100045|many_to_one_goal_clustered,train,g557_topology_045_qd_room,room-32-32-4,qd_room,room,many_to_one_goal_clustered,25,25,100045,1000,1000,1000,1.0,2,b1000_short1000_t100_i2,839,0.0297973778308,0.961811276377,0.73313003374,high,P,100040_100059,230845031988173,False,False,False,False,False
g557_ctx_00000046,g557_topology_046_qd_room|a25|s100046|many_to_one_goal_clustered,train,g557_topology_046_qd_room,room-64-64-8,qd_room,room,many_to_one_goal_clustered,25,25,100046,1000,1000,1000,1.0,2,b1000_short1000_t100_i2,3358,0.00744490768314,0.727366495267,0.586372027256,high,P,100040_100059,244748806773796,False,False,False,False,False
g557_ctx_00000047,g557_topology_047_qd_room|a25|s100047|many_to_one_goal_clustered,train,g557_topology_047_qd_room,room-64-64-16,qd_room,room,many_to_one_goal_clustered,25,25,100047,1000,1000,1000,1.0,2,b1000_short1000_t100_i2,3276,0.00763125763126,0.775760848478,0.561926226148,high,P,100040_100059,268693548858058,False,False,False,False,False
g557_ctx_00000048,g557_topology_048_qd_warehouse|a25|s100048|start_clustered_goal_dispersed,train,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,warehouse,start_clustered_goal_dispersed,25,25,100048,1000,1000,1000,1.0,2,b1000_short1000_t100_i2,9996,0.00250100040016,0.676818696363,0.522468705063,high,P,100040_100059,208419259354480,False,False,False,False,False
g557_ctx_00000049,g557_topology_049_qd_warehouse|a25|s100049|start_clustered_goal_dispersed,train,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,warehouse,start_clustered_goal_dispersed,25,25,100049,1000,1000,2000,1.0,2,b1000_short2000_t100_i2,9996,0.00250100040016,0.971967506065,0.419644110712,high,P,100040_100059,190743581518223,False,False,False,False,False
g557_ctx_00000050,g557_topology_050_qd_warehouse|a25|s100050|start_clustered_goal_dispersed,train,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,warehouse,start_clustered_goal_dispersed,25,25,100050,2000,2000,2000,1.0,2,b2000_short2000_t100_i2,37916,0.000659352252347,0.406547286905,0.474858900282,high,P,100040_100059,116924336038805,False,False,False,False,False
g557_ctx_00000051,g557_topology_051_qd_warehouse|a25|s100051|central_choke_point,train,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,warehouse,central_choke_point,25,25,100051,2000,2000,2000,1.0,2,b2000_short2000_t100_i2,37916,0.000659352252347,0.570573158854,0.733219083562,adversarial,P,100040_100059,103298070649280,False,False,False,False,False
g557_ctx_00000052,g557_topology_052_qd_bottleneck|a25|s100052|central_choke_point,train,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,bottleneck,central_choke_point,25,25,100052,2000,2000,2000,1.0,4,b2000_short2000_t100_i4,2662,0.00939143501127,0.610389479221,0.519987660025,adversarial,P,100040_100059,239081925274814,False,False,False,False,False
g557_ctx_00000053,g557_topology_053_qd_bottleneck|a25|s100053|central_choke_point,train,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,bottleneck,central_choke_point,25,25,100053,2000,2000,2000,1.0,4,b2000_short2000_t100_i4,2662,0.00939143501127,0.803150493699,0.356310837378,adversarial,P,100040_100059,69935719017886,False,False,False,False,False
g557_ctx_00000054,g557_topology_054_qd_bottleneck|a25|s100054|low_conflict_easy,train,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,bottleneck,low_conflict_easy,25,25,100054,2000,2000,2000,1.0,4,b2000_short2000_t100_i4,2539,0.00984639621898,0.81199502601,0.543208213584,adversarial,P,100040_100059,19967422997877,False,False,False,False,False
g557_ctx_00000055,g557_topology_055_qd_bottleneck|a25|s100055|low_conflict_easy,validation,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,bottleneck,low_conflict_easy,25,25,100055,5000,5000,2000,2.0,4,b5000_short2000_t200_i4,3072,0.00813802083333,0.735783978432,0.806132687735,adversarial,P,100040_100059,259851159126765,False,False,False,False,False
g557_ctx_00000056,g557_topology_056_qd_bottleneck|a25|s100056|low_conflict_easy,train,g557_topology_056_qd_bottleneck,string,qd_bottleneck,bottleneck,low_conflict_easy,25,25,100056,5000,5000,250,2.0,4,b5000_short250_t200_i4,3072,0.00813802083333,0.512871474257,0.928368193264,adversarial,P,100040_100059,265521143185764,False,False,False,False,False
g557_ctx_00000057,g557_topology_057_qd_bottleneck|a25|s100057|high_conflict_adversarial,train,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,bottleneck,high_conflict_adversarial,25,25,100057,5000,5000,250,2.0,4,b5000_short250_t200_i4,3072,0.00813802083333,0.44251496497,0.565558418883,adversarial,P,100040_100059,24498790034171,False,False,False,False,False
g557_ctx_00000058,g557_topology_058_qd_irregular|a25|s100058|high_conflict_adversarial,train,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,irregular,high_conflict_adversarial,25,25,100058,5000,5000,250,2.0,4,b5000_short250_t200_i4,52428,0.000476844434272,0.892303665393,0.986626276747,adversarial,P,100040_100059,148071520792977,False,False,False,False,False
g557_ctx_00000059,g557_topology_059_qd_irregular|a25|s100059|high_conflict_adversarial,train,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,irregular,high_conflict_adversarial,25,25,100059,5000,5000,250,2.0,4,b5000_short250_t200_i4,52428,0.000476844434272,0.357965734069,0.649520700959,adversarial,P,100040_100059,116649190535738,False,False,False,False,False
g557_ctx_00000060,g557_topology_000_empty|a50|s100060|uniform_random,heldout_topology,g557_topology_000_empty,empty-32-32,empty,empty,uniform_random,50,50,100060,500,500,250,2.0,4,b500_short250_t200_i4,1024,0.048828125,0.780956938086,0.619937310125,adversarial,P,100060_100079,277306245764498,False,False,False,False,False
g557_ctx_00000061,g557_topology_001_empty|a50|s100061|uniform_random,heldout_topology,g557_topology_001_empty,empty-48-48,empty,empty,uniform_random,50,50,100061,500,500,250,2.0,4,b500_short250_t200_i4,2304,0.0217013888889,0.392598964802,0.500295299409,adversarial,P,100060_100079,255441925596604,False,False,False,False,False
g557_ctx_00000062,g557_topology_002_empty|a50|s100062|uniform_random,heldout_topology,g557_topology_002_empty,empty-16-16,empty,empty,uniform_random,50,50,100062,500,500,250,2.0,4,b500_short250_t200_i4,256,0.1953125,0.56203477593,0.518661662677,adversarial,P,100060_100079,90683908014894,False,False,False,False,False
g557_ctx_00000063,g557_topology_003_random|a50|s100063|opposite_side_cross_flow,heldout_topology,g557_topology_003_random,random-32-32-20,random,random,opposite_side_cross_flow,50,50,100063,500,500,500,2.0,4,b500_short500_t200_i4,819,0.0610500610501,0.856107837784,0.584098331803,adversarial,P,100060_100079,174510923335999,False,False,False,False,False
g557_ctx_00000064,g557_topology_004_random|a50|s100064|opposite_side_cross_flow,heldout_topology,g557_topology_004_random,random-64-64-20,random,random,opposite_side_cross_flow,50,50,100064,500,500,500,2.0,4,b500_short500_t200_i4,3276,0.0152625152625,0.688126073748,0.711831526337,adversarial,P,100060_100079,208496686019274,False,False,False,False,False
g557_ctx_00000065,g557_topology_005_random|a50|s100065|opposite_side_cross_flow,heldout_topology,g557_topology_005_random,random-32-32-10,random,random,opposite_side_cross_flow,50,50,100065,1000,1000,500,2.0,8,b1000_short500_t200_i8,921,0.0542888165038,0.628768842462,0.851035897928,adversarial,P,100060_100079,180686372605547,False,False,False,False,False
g557_ctx_00000066,g557_topology_006_random|a50|s100066|same_room_local_flow,heldout_topology,g557_topology_006_random,random-64-64-10,random,random,same_room_local_flow,50,50,100066,1000,1000,500,0.5,8,b1000_short500_t050_i8,3686,0.0135648399349,0.977079745841,0.584933580133,adversarial,P,100060_100079,240449718243986,False,False,False,False,False
g557_ctx_00000067,g557_topology_007_maze|a50|s100067|same_room_local_flow,heldout_topology,g557_topology_007_maze,maze-32-32-4,maze,maze,same_room_local_flow,50,50,100067,1000,1000,500,0.5,8,b1000_short500_t050_i8,737,0.067842605156,0.431126337747,0.610176929646,adversarial,P,100060_100079,124533834710822,False,False,False,False,False
g557_ctx_00000068,g557_topology_008_maze|a50|s100068|same_room_local_flow,heldout_topology,g557_topology_008_maze,maze-32-32-2,maze,maze,same_room_local_flow,50,50,100068,1000,1000,500,0.5,8,b1000_short500_t050_i8,819,0.0610500610501,0.586669076662,0.484934530131,low,P,100060_100079,111651251693671,False,False,False,False,False
g557_ctx_00000069,g557_topology_009_maze|a50|s100069|room_to_room_door_bottleneck,heldout_topology,g557_topology_009_maze,maze-128-128-2,maze,maze,room_to_room_door_bottleneck,50,50,100069,1000,1000,500,0.5,8,b1000_short500_t050_i8,13107,0.00381475547417,0.755684338631,0.961774226452,low,P,100060_100079,34480266225944,False,False,False,False,False
g557_ctx_00000070,g557_topology_010_maze|a50|s100070|room_to_room_door_bottleneck,heldout_topology,g557_topology_010_maze,maze-128-128-10,maze,maze,room_to_room_door_bottleneck,50,50,100070,2000,2000,1000,0.5,8,b2000_short1000_t050_i8,9830,0.00508646998983,0.45436509127,0.388414273171,low,P,100060_100079,174175131561389,False,False,False,False,False
g557_ctx_00000071,g557_topology_011_room|a50|s100071|room_to_room_door_bottleneck,heldout_topology,g557_topology_011_room,room-32-32-4,room,room,room_to_room_door_bottleneck,50,50,100071,2000,2000,1000,0.5,8,b2000_short1000_t050_i8,839,0.0595947556615,0.889881770236,0.431593036814,low,P,100060_100079,245693868539970,False,False,False,False,False
g557_ctx_00000072,g557_topology_012_room|a50|s100072|warehouse_aisle_to_aisle,heldout_topology,g557_topology_012_room,room-64-64-8,room,room,warehouse_aisle_to_aisle,50,50,100072,2000,2000,1000,0.5,8,b2000_short1000_t050_i8,3358,0.0148898153663,0.5801001898,0.440604618791,low,P,100060_100079,15168150371246,False,False,False,False,False
g557_ctx_00000073,g557_topology_013_room|a50|s100073|warehouse_aisle_to_aisle,heldout_topology,g557_topology_013_room,room-64-64-16,room,room,warehouse_aisle_to_aisle,50,50,100073,2000,2000,1000,0.5,8,b2000_short1000_t050_i8,3276,0.0152625152625,0.732298035404,0.933841832316,low,P,100060_100079,168268223287951,False,False,False,False,False
g557_ctx_00000074,g557_topology_014_warehouse|a50|s100074|warehouse_aisle_to_aisle,heldout_topology,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,warehouse,warehouse_aisle_to_aisle,50,50,100074,2000,2000,1000,0.5,8,b2000_short1000_t050_i8,9996,0.00500200080032,0.936584176832,0.618371463257,low,P,100060_100079,125548026985889,False,False,False,False,False
g557_ctx_00000075,g557_topology_015_warehouse|a50|s100075|many_to_one_goal_clustered,train,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,warehouse,many_to_one_goal_clustered,50,50,100075,5000,5000,1000,0.5,8,b5000_short1000_t050_i8,9996,0.00500200080032,0.572789654421,0.904153141694,low,P,100060_100079,98809333933039,False,False,False,False,False
g557_ctx_00000076,g557_topology_016_warehouse|a50|s100076|many_to_one_goal_clustered,train,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,warehouse,many_to_one_goal_clustered,50,50,100076,5000,5000,1000,0.5,8,b5000_short1000_t050_i8,37916,0.00131870450469,0.848845402309,0.736102477795,low,P,100060_100079,151446594362987,False,False,False,False,False
g557_ctx_00000077,g557_topology_017_warehouse|a50|s100077|many_to_one_goal_clustered,validation,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,warehouse,many_to_one_goal_clustered,50,50,100077,5000,5000,2000,1.0,8,b5000_short2000_t100_i8,37916,0.00131870450469,0.917063415873,0.98919507161,low,P,100060_100079,16545707687715,False,False,False,False,False
g557_ctx_00000078,g557_topology_018_bottleneck|a50|s100078|start_clustered_goal_dispersed,train,g557_topology_018_bottleneck,connector,bottleneck,bottleneck,start_clustered_goal_dispersed,50,50,100078,5000,5000,2000,1.0,2,b5000_short2000_t100_i2,2662,0.0187828700225,0.596415807168,0.959312681375,low,P,100060_100079,192240504887776,False,False,False,False,False
