plan_row_id,context_key,map,map_family,agents,seed,budget_ms,ltm_max_iterations,role,candidate_id,method,context_source,execution_mode,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g536_real_replay_plan_000030,maze-32-32-4|100|257|2000,maze-32-32-4,maze,100,257,2000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000031,maze-32-32-4|100|257|2000,maze-32-32-4,maze,100,257,2000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000032,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000033,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000034,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000035,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000036,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000037,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000038,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000039,maze-32-32-4|100|258|1000,maze-32-32-4,maze,100,258,1000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000040,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000041,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000042,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000043,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000044,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000045,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,G5.36_opportunity_recovery_candidate,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000046,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000047,maze-32-32-4|100|259|2000,maze-32-32-4,maze,100,259,2000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000048,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000049,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000050,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000051,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000052,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000053,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000054,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000055,maze-32-32-4|100|260|1000,maze-32-32-4,maze,100,260,1000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000056,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000057,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000058,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000059,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000060,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000061,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,G5.36_opportunity_recovery_candidate,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000062,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000063,maze-32-32-4|100|261|2000,maze-32-32-4,maze,100,261,2000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000064,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000065,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000066,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000067,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000068,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000069,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000070,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000071,maze-32-32-4|100|262|1000,maze-32-32-4,maze,100,262,1000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000072,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000073,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000074,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000075,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000076,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000077,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,G5.36_opportunity_recovery_candidate,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000078,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000079,maze-32-32-4|100|263|2000,maze-32-32-4,maze,100,263,2000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000080,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000081,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000082,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000083,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000084,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000085,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000086,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000087,maze-32-32-4|100|264|1000,maze-32-32-4,maze,100,264,1000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000088,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000089,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000090,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000091,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000092,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000093,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,G5.36_opportunity_recovery_candidate,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000094,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000095,maze-32-32-4|100|265|2000,maze-32-32-4,maze,100,265,2000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000096,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000097,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000098,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000099,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000100,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000101,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000102,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000103,maze-32-32-4|100|266|1000,maze-32-32-4,maze,100,266,1000,2,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
g536_real_replay_plan_000104,maze-32-32-4|100|267|2000,maze-32-32-4,maze,100,267,2000,2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_heldout_seed_254_285_balanced,real_solver_execution_required,False,False,False,False,False
