event_feature_id,slice_id,normalized_context_key,budget_ms,solver_config,agent_id,from_id,to_id,goal_id,dist_from_to_goal,dist_to_to_goal,goal_progress_delta,is_goal_progress,is_goal_regress,is_lateral,is_wait,is_goal_wait,wait_nonprogress,feature_strength,feature_availability,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g533_event_0000030,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,9,272,249,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000031,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,10,318,289,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000032,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,11,22,51,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000033,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,12,185,215,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000034,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,13,557,558,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000035,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,14,718,717,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000036,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,15,285,314,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000037,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,16,731,732,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000038,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,17,437,467,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000039,g532_slice_000001,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,additive_ltm,18,429,399,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000040,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,7,450,451,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000041,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,0,591,619,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000042,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,1,335,334,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000043,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,2,263,264,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000044,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,3,616,617,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000045,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,4,713,714,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000046,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,5,377,407,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000047,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,6,248,218,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000048,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,7,450,420,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000049,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,8,269,268,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000050,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,9,272,249,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000051,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,10,318,289,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000052,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,11,22,51,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000053,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,12,185,215,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000054,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,13,557,558,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000055,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,14,718,717,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000056,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,15,285,314,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000057,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,16,731,732,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000058,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,17,437,467,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000059,g532_slice_000002,maze-32-32-4|a50|s146|it0|c7dae4a48422,1000,old14_representative,18,429,399,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000060,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,12,745,755,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000061,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,0,786,785,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000062,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,20,89,88,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000063,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,0,786,786,,,,0,False,False,False,True,False,True,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000064,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,1,128,158,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000065,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,2,469,439,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000066,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,3,598,597,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000067,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,4,329,330,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000068,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,5,117,88,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000069,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,6,406,405,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000070,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,7,363,334,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000071,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,8,450,420,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000072,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,9,512,513,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000073,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,10,446,445,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000074,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,11,713,742,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000075,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,12,745,745,,,,0,False,False,False,True,False,True,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000076,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,13,437,467,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000077,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,14,5,34,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000078,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,15,252,251,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000079,g532_slice_000003,maze-32-32-4|a50|s147|it0|074c749363dd,1000,static_flow_shield,16,436,406,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000080,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,12,745,755,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000081,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,0,786,785,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000082,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,20,89,88,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000083,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,0,786,786,,,,0,False,False,False,True,False,True,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000084,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,1,128,158,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000085,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,2,469,439,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000086,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,3,598,597,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000087,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,4,329,330,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000088,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,5,117,88,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000089,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,6,406,405,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000090,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,7,363,334,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000091,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,8,450,420,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000092,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,9,512,513,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000093,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,10,446,445,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000094,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,11,713,742,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000095,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,12,745,745,,,,0,False,False,False,True,False,True,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000096,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,13,437,467,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000097,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,14,5,34,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000098,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,15,252,251,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000099,g532_slice_000004,maze-32-32-4|a50|s147|it0|074c749363dd,1000,additive_ltm,16,436,406,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000100,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,1000,old14_representative,12,745,755,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000101,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,1000,old14_representative,0,786,785,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000102,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,1000,old14_representative,20,89,88,,,,0,False,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000103,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,1000,old14_representative,0,786,786,,,,0,False,False,False,True,False,True,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000104,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,1000,old14_representative,1,128,158,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
g533_event_0000105,g532_slice_000005,maze-32-32-4|a50|s147|it0|074c749363dd,1000,old14_representative,2,469,439,,,,1,True,False,False,False,False,False,bounded_committed_slice_only,goal ranks from checkpoint events; exact goal distances unavailable in committed slices,False,False,False,False,False
