g536_replay_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g536_real_replay_00000416,maze-32-32-4|100|279|2000|1,maze-32-32-4|100|279|2000,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00000499,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,279,2000,2,1,False,,,1,0,0,0,0,ff7d5f93b2b7799b,ff7d5f93b2b7799b,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000417,maze-32-32-4|100|279|2000|final,maze-32-32-4|100|279|2000,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00001669,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,279,2000,2,final,True,1.32649350649,555,106,105,10400,11804,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000418,maze-32-32-4|100|279|2000|0,maze-32-32-4|100|279|2000,G5.36_opportunity_recovery_candidate,repair5g59_flow_decay,repair5g59_flow_decay,new_real_solver_execution,g536_real_raw_00000502,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_flow_decay,repair5g59_flow_decay__b2000__i2,repair5g59_flow_decay,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,279,2000,2,0,True,1.32649350649,,105,105,10400,11804,8,14650fb0739d0383,7c63111b3cf98a68,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000419,maze-32-32-4|100|279|2000|final,maze-32-32-4|100|279|2000,G5.36_opportunity_recovery_candidate,repair5g59_flow_decay,repair5g59_flow_decay,new_real_solver_execution,g536_real_raw_00001672,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_flow_decay,repair5g59_flow_decay__b2000__i2,repair5g59_flow_decay,,maze-32-32-4,maze,100,279,2000,2,final,True,1.32649350649,547,105,105,10400,11804,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000420,maze-32-32-4|100|279|2000|0,maze-32-32-4|100|279|2000,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_real_solver_execution,g536_real_raw_00000502,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_flow_decay,repair5g59_flow_decay__b2000__i2,repair5g59_flow_decay,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,279,2000,2,0,True,1.32649350649,,105,105,10400,11804,8,14650fb0739d0383,7c63111b3cf98a68,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000421,maze-32-32-4|100|279|2000|final,maze-32-32-4|100|279|2000,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_flow_decay,repair5g59_flow_decay,new_real_solver_execution,g536_real_raw_00001672,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_flow_decay,repair5g59_flow_decay__b2000__i2,repair5g59_flow_decay,,maze-32-32-4,maze,100,279,2000,2,final,True,1.32649350649,547,105,105,10400,11804,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000422,maze-32-32-4|100|279|2000|0,maze-32-32-4|100|279|2000,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_real_solver_execution,g536_real_raw_00000503,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,100,279,2000,2,0,True,1.32649350649,,105,105,10400,11804,8,14650fb0739d0383,7c63111b3cf98a68,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000423,maze-32-32-4|100|279|2000|final,maze-32-32-4|100|279|2000,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_real_solver_execution,g536_real_raw_00001673,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,279,2000,2,final,True,1.32649350649,630,105,105,10400,11804,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000424,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00000423,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,ac9afdbe58eb3760,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000425,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00001597,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,553,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000426,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00000424,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,fd867b427f2d6350,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000427,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00001598,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,556,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000428,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_real_solver_execution,g536_real_raw_00000425,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,fd867b427f2d6350,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000429,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_real_solver_execution,g536_real_raw_00001599,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,554,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000430,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_real_solver_execution,g536_real_raw_00000425,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,fd867b427f2d6350,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000431,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,G5.34_selected_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_real_solver_execution,g536_real_raw_00001599,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,554,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000432,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00000423,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,ac9afdbe58eb3760,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000433,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,G5.35_conservative_candidate,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00001597,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,553,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000434,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00000424,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,fd867b427f2d6350,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000435,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,G5.36_opportunity_recovery_candidate,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00001598,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,556,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000436,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00000424,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,fd867b427f2d6350,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000437,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,G5.36_opportunity_recovery_with_ultra_safety,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00001598,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,556,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000438,maze-32-32-4|100|280|1000|0,maze-32-32-4|100|280|1000,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_real_solver_execution,g536_real_raw_00000426,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,100,280,1000,2,0,True,1.3369460501,,96,96,9500,11144,10,14650fb0739d0383,fd867b427f2d6350,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000439,maze-32-32-4|100|280|1000|final,maze-32-32-4|100|280|1000,safe_static_bridge_candidate,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_real_solver_execution,g536_real_raw_00001600,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,280,1000,2,final,True,1.3369460501,533,96,96,9500,11144,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000440,maze-32-32-4|100|281|2000|0,maze-32-32-4|100|281|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00000504,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,281,2000,2,0,True,1.14997036159,,136,136,13500,15258,12,14650fb0739d0383,a8b9732a04b90e91,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000441,maze-32-32-4|100|281|2000|final,maze-32-32-4|100|281|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_real_solver_execution,g536_real_raw_00001674,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,281,2000,2,final,True,1.14997036159,635,136,136,13500,15258,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000442,maze-32-32-4|100|281|2000|0,maze-32-32-4|100|281|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00000505,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,281,2000,2,0,True,1.14997036159,,136,136,13500,15258,12,14650fb0739d0383,ba71606f29b735a1,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
g536_real_replay_00000443,maze-32-32-4|100|281|2000|final,maze-32-32-4|100|281|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_real_solver_execution,g536_real_raw_00001675,g536_real_solver_execution_final_run,f630b4d,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,281,2000,2,final,True,1.14997036159,608,136,136,13500,15258,,,,,real_solver_trace,False,False,False,False,False
g536_real_replay_00000444,maze-32-32-4|100|281|2000|0,maze-32-32-4|100|281|2000,best_fixed_static_candidate,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_real_solver_execution,g536_real_raw_00000506,g536_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,281,2000,2,0,True,1.14997036159,,136,136,13500,15258,12,14650fb0739d0383,ba71606f29b735a1,outputs/logs/phase5p5_repair5g536_real_no_regression_replay/checkpoints_maze_32_32_4_a100_b2000.jsonl,real_solver_trace,False,False,False,False,False
