g538_probe_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g538_probe_00002849,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_probe_real_solver_execution,g538_probe_raw_00005495,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,50,369,2000,2,final,True,1.15246853824,264,249,249,12350,13404,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002850,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_probe_real_solver_execution,g538_probe_raw_00000609,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002851,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_probe_real_solver_execution,g538_probe_raw_00000610,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,50,369,2000,2,1,True,1.1844143272,,97,97,4800,5156,2,10d9da9767429c4a,8a8856e6269bed76,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002852,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_probe_real_solver_execution,g538_probe_raw_00005496,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,50,369,2000,2,final,True,1.15246853824,273,191,191,9450,10135,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002853,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040,new_g538_probe_real_solver_execution,g538_probe_raw_00000611,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040__b2000__i2,repair5g538_low_beta_b015_cap040,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.40000000000000002,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002854,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040,new_g538_probe_real_solver_execution,g538_probe_raw_00000612,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040__b2000__i2,repair5g538_low_beta_b015_cap040,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.40000000000000002,maze-32-32-4,maze,50,369,2000,2,1,True,1.18247821878,,101,101,5000,5286,2,10d9da9767429c4a,15911e8507207d64,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002855,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040,new_g538_probe_real_solver_execution,g538_probe_raw_00005497,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_low_beta_b015_cap040,repair5g538_low_beta_b015_cap040__b2000__i2,repair5g538_low_beta_b015_cap040,,maze-32-32-4,maze,50,369,2000,2,final,True,1.15246853824,261,195,195,9650,10265,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002856,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045,new_g538_probe_real_solver_execution,g538_probe_raw_00000613,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045__b2000__i2,repair5g538_low_beta_b020_cap045,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.45000000000000001,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002857,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045,new_g538_probe_real_solver_execution,g538_probe_raw_00000614,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045__b2000__i2,repair5g538_low_beta_b020_cap045,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.45000000000000001,maze-32-32-4,maze,50,369,2000,2,1,True,1.18199419167,,103,103,5100,5385,3,10d9da9767429c4a,90a5bb0d1e2c7efb,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002858,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045,new_g538_probe_real_solver_execution,g538_probe_raw_00005498,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_low_beta_b020_cap045,repair5g538_low_beta_b020_cap045__b2000__i2,repair5g538_low_beta_b020_cap045,,maze-32-32-4,maze,50,369,2000,2,final,True,1.15246853824,261,197,197,9750,10364,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002859,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050,new_g538_probe_real_solver_execution,g538_probe_raw_00000615,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050__b2000__i2,repair5g538_low_beta_b025_cap050,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.5,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002860,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050,new_g538_probe_real_solver_execution,g538_probe_raw_00000616,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050__b2000__i2,repair5g538_low_beta_b025_cap050,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.5,maze-32-32-4,maze,50,369,2000,2,1,True,1.17279767667,,103,103,5100,5358,2,10d9da9767429c4a,1908abfb062a4de6,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002861,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050,new_g538_probe_real_solver_execution,g538_probe_raw_00005499,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_low_beta_b025_cap050,repair5g538_low_beta_b025_cap050__b2000__i2,repair5g538_low_beta_b025_cap050,,maze-32-32-4,maze,50,369,2000,2,final,True,1.15246853824,265,197,197,9750,10337,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002862,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075,new_g538_probe_real_solver_execution,g538_probe_raw_00000617,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075__b2000__i2,repair5g538_low_beta_b030_cap075,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002863,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075,new_g538_probe_real_solver_execution,g538_probe_raw_00000618,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075__b2000__i2,repair5g538_low_beta_b030_cap075,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,1,True,1.14714424008,,99,99,4900,5151,2,10d9da9767429c4a,5ed9cdc6758a106b,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002864,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075,new_g538_probe_real_solver_execution,g538_probe_raw_00005500,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_low_beta_b030_cap075,repair5g538_low_beta_b030_cap075__b2000__i2,repair5g538_low_beta_b030_cap075,,maze-32-32-4,maze,50,369,2000,2,final,True,1.14714424008,265,193,193,9550,10130,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002865,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df090,repair5g538_flow_decay_df090,repair5g538_flow_decay_df090,new_g538_probe_real_solver_execution,g538_probe_raw_00000619,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_flow_decay_df090,repair5g538_flow_decay_df090__b2000__i2,repair5g538_flow_decay_df090,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002866,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df090,repair5g538_flow_decay_df090,repair5g538_flow_decay_df090,new_g538_probe_real_solver_execution,g538_probe_raw_00000620,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_flow_decay_df090,repair5g538_flow_decay_df090__b2000__i2,repair5g538_flow_decay_df090,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,1,True,1.1490803485,,99,99,4900,5150,2,10d9da9767429c4a,9af4e4bc6b1f073c,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002867,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df090,repair5g538_flow_decay_df090,repair5g538_flow_decay_df090,new_g538_probe_real_solver_execution,g538_probe_raw_00005501,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_flow_decay_df090,repair5g538_flow_decay_df090__b2000__i2,repair5g538_flow_decay_df090,,maze-32-32-4,maze,50,369,2000,2,final,True,1.1490803485,261,193,193,9550,10129,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002868,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df095,repair5g538_flow_decay_df095,repair5g538_flow_decay_df095,new_g538_probe_real_solver_execution,g538_probe_raw_00000621,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_flow_decay_df095,repair5g538_flow_decay_df095__b2000__i2,repair5g538_flow_decay_df095,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002869,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df095,repair5g538_flow_decay_df095,repair5g538_flow_decay_df095,new_g538_probe_real_solver_execution,g538_probe_raw_00000622,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_flow_decay_df095,repair5g538_flow_decay_df095__b2000__i2,repair5g538_flow_decay_df095,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,1,True,1.1490803485,,99,99,4900,5150,2,10d9da9767429c4a,c49cda7cdf0305bf,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002870,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df095,repair5g538_flow_decay_df095,repair5g538_flow_decay_df095,new_g538_probe_real_solver_execution,g538_probe_raw_00005502,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_flow_decay_df095,repair5g538_flow_decay_df095__b2000__i2,repair5g538_flow_decay_df095,,maze-32-32-4,maze,50,369,2000,2,final,True,1.1490803485,268,193,193,9550,10129,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00002871,maze-32-32-4|50|369|2000|0,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df098,repair5g538_flow_decay_df098,repair5g538_flow_decay_df098,new_g538_probe_real_solver_execution,g538_probe_raw_00000623,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_flow_decay_df098,repair5g538_flow_decay_df098__b2000__i2,repair5g538_flow_decay_df098,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,0,True,1.15246853824,,94,94,4650,4979,2,14650fb0739d0383,10d9da9767429c4a,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002872,maze-32-32-4|50|369|2000|1,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df098,repair5g538_flow_decay_df098,repair5g538_flow_decay_df098,new_g538_probe_real_solver_execution,g538_probe_raw_00000624,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_flow_decay_df098,repair5g538_flow_decay_df098__b2000__i2,repair5g538_flow_decay_df098,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,369,2000,2,1,True,1.1490803485,,99,99,4900,5150,2,10d9da9767429c4a,f8ad92b5f700ed92,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00002873,maze-32-32-4|50|369|2000|final,maze-32-32-4|50|369|2000,residual::repair5g538_flow_decay_df098,repair5g538_flow_decay_df098,repair5g538_flow_decay_df098,new_g538_probe_real_solver_execution,g538_probe_raw_00005503,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_flow_decay_df098,repair5g538_flow_decay_df098__b2000__i2,repair5g538_flow_decay_df098,,maze-32-32-4,maze,50,369,2000,2,final,True,1.1490803485,262,193,193,9550,10129,,,,,real_solver_trace,False,False,False,False,False
