g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,scenario_source_type,official_scenario,public_scenario_registry_source,scenario_prefix_family,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,g567_dataset_row_id,horizon_id,scientific_horizon_id,replay_scenario_path,replay_scenario_sha256,blind_locked,raw_map_path_canonicalized_from,raw_map_path_canonicalization_reason,ltm_target_map,ltm_target_match_type,ltm_target_selected_map,ltm_target_fallback,selection_seed,selection_policy
7295a92e247edfbfadee7da251d43cb152edaaba46a650806d2a9257d6f83f38,31cb5ceeaeb4b9c2ffda83fc64867995660bd527b719834eb59b885292c55bc6,random_64_64_10,random,64,64,3687,4567007603,b1c7c3ff2e65ed778fea65359a22999dbb5fe032d1b431831971c528d2675624,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,94e41896adb5a084e5f0b16478b56c24cfb17307729b263ec0f7856641331d4b,16,16,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.0043395714673176026,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,movingai_official_even,True,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/tables/phase5p5_repair5g567_gate3b_bounded_pilot_public_scenario_registry.csv,random-64-64-10-even-1,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,external/benchmarks/movingai_mapf/extracted/mapf-scen-even/scen-even/random-64-64-10-even-1.scen,1.0,official_scenario_registry_validated_no_path_materialization,3687,official_scenario_registry_validated,movingai_official_prefix_manhattan_distance,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00449,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567007603.scen,b1c7c3ff2e65ed778fea65359a22999dbb5fe032d1b431831971c528d2675624,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
22924f689e9aa6ca2a2992bf7aa0ec50c3c3779853bea4e45bfc72579b979ae9,d0f61640e8fad3f103baf888c67e51408412db952a70929ad70c32c9a644f813,random_64_64_10,random,64,64,3687,4567007132,24fbf0b2272dcc2875be248151696f4c5f0fe204961f8e70931b6328c37d91bd,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,6e08476739b25638be1e50d93a2c50e4257313c85bacb48533e44c72fc675e62,80,80,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.021697857336588012,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567007132.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00451,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567007132.scen,24fbf0b2272dcc2875be248151696f4c5f0fe204961f8e70931b6328c37d91bd,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
493cf5e2620b308182854238d526dd1af5021b542643c0feada3cea3c1440d9a,8b603c1ed528bc1f31fca30dbf0843bdfc1bd8e49873e1fd1d9f9317152b1b59,random_64_64_10,random,64,64,3687,4567020894,34ac3715e46eadd2653f62829053c8af0d7b8a35e9977a17feec41c0c5715e4f,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,79f7871c16ab944899965691b567753c1d7c9cbc834fa0c2efb86b0b51e8b68c,80,80,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.021697857336588012,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567020894.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00452,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567020894.scen,34ac3715e46eadd2653f62829053c8af0d7b8a35e9977a17feec41c0c5715e4f,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
cb1bf80f9d7a6c3fbaa77277eeab18c3e6e305cb9d32a3b74ab4b5b931065f38,1e12fd8eb451a4a9f6af605f5c1bf50d5f30b7f13b0fe02a533d48d62208b4ec,random_64_64_10,random,64,64,3687,4567009204,3ab43ae996b339320275a6328474fcbc32aaef9b3118553bae24fb66c35736f7,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,5b29854901654fbff0ee0bfaafc25327c784109e38cd7c52cfeae535a18efde3,80,80,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.021697857336588012,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567009204.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00450,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567009204.scen,3ab43ae996b339320275a6328474fcbc32aaef9b3118553bae24fb66c35736f7,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
e3504972f7ac5ec8c701f8fd1ae29d0043a7885585e83c7a68f9ef68a428bef5,e425055a8551306ddfa57a6c9dac852edd16daa36c3699cdf41607023e33114b,random_64_64_10,random,64,64,3687,4567017422,39b3ff2f17ec8722348edc07dded3b04a4b80aff41fe8f7e043ae3b331ecf2aa,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,781d1343ca821e5c996cb0a3d3d5f0497ca3e454f6305f2afefa100f648be3a0,512,512,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.13886628695416328,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567017422.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00455,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567017422.scen,39b3ff2f17ec8722348edc07dded3b04a4b80aff41fe8f7e043ae3b331ecf2aa,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
237e5b51a2e0b6f9037db38ff7e8b266bb0c9b0d86601551c5366cb58a45d1b6,b91a4329b059784710b48791dcdd8a4a8ec29381bb9c0933f18141284dd72810,random_64_64_10,random,64,64,3687,4567007156,5552ef09e345873bb20cbdfb3fcd9af8d28f2a8717e744cb949267a3df267492,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,6e341b1c57ca82bace692a7983e2578e714d4ef3808d05ec8fb5bb096b29bc1d,512,512,many_to_many_bottleneck_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.13886628695416328,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567007156.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00453,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567007156.scen,5552ef09e345873bb20cbdfb3fcd9af8d28f2a8717e744cb949267a3df267492,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
9cbd4118f84650f421a13199b565889e77c3a412636e6c2344f080cbcfa1a2ab,dec43751cc426fad223f10df2fb719d5623031c1c0dbfc429cd91c68d2080cca,random_64_64_10,random,64,64,3687,4567020918,364c77637c0ed480f41e6353689e2f118f1eb4bd628cc43a658257ec5d96993a,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,6880950d50f95935f01cc2153cc2db2e8a08d6150bed630bcbecd8efab975e44,512,512,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.13886628695416328,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567020918.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00454,budget30000_ltm12,budget30000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567020918.scen,364c77637c0ed480f41e6353689e2f118f1eb4bd628cc43a658257ec5d96993a,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
08a3374748b7f6859800b90433bad11cce46deb7fb8a8912743042410375995b,f0114b70571884e499d3c4b2974fda433ef9d225a932a19a04e763deb81d1763,random_64_64_10,random,64,64,3687,4567018336,8efcdfe3d9c1ab3dc15fdd2957e6e4ae0173977f2f46ee32a91ab6424806e2a9,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,a4a7a205950dd6387a5d71b883ec1b3b316ddc9152caac21d6d5cc7ee7da2406,1000,1000,many_to_many_bottleneck_flow,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.27122321670735017,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567018336.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,136,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00468,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567018336.scen,8efcdfe3d9c1ab3dc15fdd2957e6e4ae0173977f2f46ee32a91ab6424806e2a9,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
041b29204ba35c15deb896a747e2ff08423f3335231bd9e3c6c4b42a759c967c,88f9398c9e1cfaafc84a8648de3b87f5722f294a5b4cf0b10b6907a490fe4c59,random_64_64_10,random,64,64,3687,4567009192,3ac571c4432b88760998cb28cdd22267c7bd06cc8eb68f592e954cf65ec40769,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,e6e04a23ff94d07ad545c821377a06c03217973716c590ecf582f483d0c5cc47,1000,1000,room_to_room_door_bottleneck,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.27122321670735017,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567009192.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00467,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567009192.scen,3ac571c4432b88760998cb28cdd22267c7bd06cc8eb68f592e954cf65ec40769,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
48b4bccc92e2d1b015f13a4b87d8c51f1a7e791c6799f362211bdb25bcff3aac,5252f76f5712abef02d8ff5dbe32f1441006b9b3851872e8a4dde044aebedce9,random_64_64_10,random,64,64,3687,4567020406,ae5328673a483cda34447de9d9afdbfe5e742e0cfcaa5f72b7bda35901ce37f6,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,33af6e806207f8581bddb554e3e6b3dc450590985f7019dee910a8ce6ccea863,1000,1000,many_to_many_bottleneck_flow,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.27122321670735017,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567020406.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,134,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00466,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567020406.scen,ae5328673a483cda34447de9d9afdbfe5e742e0cfcaa5f72b7bda35901ce37f6,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
827bbbbaa5995546e663c41e0bfdc522e6fd4533d5a8b09ad8dec3e50d9db70b,5c3cf69a95169bc2e1f96213c3dcb02710a69c04c85975f48293d3805dbc5ae6,random_64_64_10,random,64,64,3687,4567019875,43985d14fee6e164ca16f0b2d6bda9abc242281974fb1a8df6807d50ff7d24c5,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,90e26febd662b5a35002350074ee736df10558e673eb3fb8f85f625d96772db8,1500,1500,many_to_many_bottleneck_flow,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.40683482506102525,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567019875.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,438,1,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00472,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567019875.scen,43985d14fee6e164ca16f0b2d6bda9abc242281974fb1a8df6807d50ff7d24c5,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
9879261db9be083dc9673ec21782893eb0c5fff9af5c335a9b27ce08d247052c,d4f26f86b67d555f87e0bce6392a17cc043538ff1a329293e4aa3ccc5199b6c8,random_64_64_10,random,64,64,3687,4567014862,85d1ee36a21353b90c5d433022f83ef0699f784d225b9faeec63b8ab47a19716,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,011ddd32e9ad8c3f0e545f7076ef8fd1029c140a9a3877429419265fead22d3f,1500,1500,room_to_room_door_bottleneck,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.40683482506102525,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567014862.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,235,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00469,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567014862.scen,85d1ee36a21353b90c5d433022f83ef0699f784d225b9faeec63b8ab47a19716,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
be4c5eb948770e33ec9c672b221edb4a871364fe592185e2cfaa333d83c529ea,751c82cf079394f3afaf997e5fca2c316efdf684bee3f03a8007e4a8083145a3,random_64_64_10,random,64,64,3687,4567010963,44bc51263bb54ba977ccdfec702ffadc41b8d11481b8606d7cfaeccdb9b06927,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,c870fb0c50ece718265dc50c99e736f4f036c027972a830aedb8c7ae1fd35f02,1500,1500,many_to_many_bottleneck_flow,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.40683482506102525,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567010963.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,451,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00473,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567010963.scen,44bc51263bb54ba977ccdfec702ffadc41b8d11481b8606d7cfaeccdb9b06927,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
a880a0906f7f82845438133c556e7cdc5869a5622e4c93364b210e9cec2ef05b,2b219d0874132c5fa8150bf3ce87b1f3067e10c4eecd49345e78263c40a2bf66,random_64_64_10,random,64,64,3687,4567006039,072983237a5cb5829b0d9341846b0bbf54ffefba134091f3a5b442de02bd08a8,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,fffbede345b6d0514fce355fab2143f4f87637223a6079ba76459f2af5357edb,1500,1500,many_to_many_bottleneck_flow,40000,40.0,40.0,80.0,large_agent_40s_primary_exact,tier_conditioned_primary_30s_small_40s_1000to2500_60s_3000_hard_timeout_2x,12,0.40683482506102525,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,czr004_derived_on_public_parent_map,False,,,external/benchmarks/movingai_mapf/extracted/mapf-map/random-64-64-10.map,b31c671228f884a113ca11c41b83630dc042e58e07f9b36da74ec508f82a5659,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/maps/random_64_64_10.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/scenario_bank/scenarios/random_64_64_10-random-4567006039.scen,1.0,same_connected_component_no_path_materialization,3687,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,462,0,False,False,False,False,False,DEVELOPMENT,g567_gate3b_development_00470,budget40000_ltm12,budget40000_ltm12,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/random_64_64_10-random-4567006039.scen,072983237a5cb5829b0d9341846b0bbf54ffefba134091f3a5b442de02bd08a8,False,,,random-64-64-20,fallback_same_family,random_64_64_10,True,56830,target_map_then_nearest_5_agent_tiers_up_to_25_contexts_development_then_calibration
