plan_row_id,replay_phase,context_id,g567_dataset_row_id,g567_instance_uid,g567_evaluation_uid,g567_identity_digest,g567_scenario_sha256,g567_physical_map_sha256,g567_assignment_sha256,split,map,map_family,raw_map_path,replay_scenario_path,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,budget_role,ltm_max_iterations,horizon_id,scientific_horizon_id,solver_execution_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,replicate_id,replicate_group_id,execution_order_index,cpu_affinity,worker_count,OMP_NUM_THREADS,MKL_NUM_THREADS,OPENBLAS_NUM_THREADS,host_load_snapshot,solver_internal_time_limit_sec,process_hard_timeout_sec,method_start_timestamp,method_end_timestamp,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,g568_method,method_label,ltm_paper_style_budget_sec,source_existing_gate3b_row_only,no_training_no_regeneration_no_full,actor_inference_ms,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,acquisition_family,candidate_source_family,multi_fidelity_stage,multi_fidelity_screening_backend,screened_from_full_response_surface,response_screening_score,response_surface_selected_rank,response_context_selected_rank,response_context_candidate_pool_rows,response_surface_candidate_pool_rows,response_surface_selected_rows,coverage_first_candidate,response_candidate_pass,primary_30s_exploratory_full_lattice_skipped,large_agent_30s_exploratory_full_lattice_skipped,selected_for_30s_exact_acquisition,primary_exact_solver_internal_time_limit_sec,primary_exact_process_hard_timeout_sec,selected_for_primary_exact_acquisition,raw_actor_variant_id
g568_ltm30_labeltrain1000_existingrow_00001073,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00528,g567_gate3b_label_train_00528,0ba93898d5737c0aa7c414c7d6aa61533c6245ca47ab5459eeba192811d86daf,9f4ecde6f570c5213cd546f01a5b408b9ebc26d8b732dc8484754c67b040526c,e42aab43c588070c3546b5e490c5700857a2af6f369356a14f34801fdbec505f,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567002665.scen,512,512,4567002665,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,15dfc1b412bbaa717db30765eae360cda5b911ca2935c68fb20f5ceb81d79dcc,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,f7e9782cb353085192656108bdd8ddd301d1bbeafe07b05a81b2bdc9cc3854a4,1073,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001074,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00532,g567_gate3b_label_train_00532,cb13404878b025a467ec1751aed02e2da7030f65093b0a04c6416966be202849,fc27de4bc3b487b001336b04a8d2df396d93dcdd120c9c4f78879a61313edaf7,fa33ab6c1581d6a865f9c9e991b2031a6e9d536035562174413fb7bccb691b12,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567007652.scen,512,512,4567007652,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f76c39ead6b907f6817bae41b7b5e2587e94b99c6dbeb9b5f9e72a7b855c0c05,1074,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001075,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00532,g567_gate3b_label_train_00532,cb13404878b025a467ec1751aed02e2da7030f65093b0a04c6416966be202849,fc27de4bc3b487b001336b04a8d2df396d93dcdd120c9c4f78879a61313edaf7,9c5583bd691ef93ccfc8fcecb66c999dda50d7aafc8e8e84f88090a272edd1e9,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567007652.scen,512,512,4567007652,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,6214daf6758a9021b033d13519d2bf4707143072b6a3659ad343679cb8dfc066,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,feca69ea4b5a425400bb68932cebb4da998cf5ab252998634e4a56517dc06a77,1075,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001076,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00529,g567_gate3b_label_train_00529,0c45b7f365d4e5a7a75374803b74c7c3a5da3ab9d9f738a19f17dd87744da69b,31f4c30a69dbe46d7f44327f2542b82d7799f7372636ff7468d9f49c3a98d7d6,b8d6b9f1923107c0f0cab59c34461f5b5bf91ccccab3c68721b1dc1aa1584c8c,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567020365.scen,512,512,4567020365,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f76c39ead6b907f6817bae41b7b5e2587e94b99c6dbeb9b5f9e72a7b855c0c05,1076,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001077,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00529,g567_gate3b_label_train_00529,0c45b7f365d4e5a7a75374803b74c7c3a5da3ab9d9f738a19f17dd87744da69b,31f4c30a69dbe46d7f44327f2542b82d7799f7372636ff7468d9f49c3a98d7d6,837a494b9469be5edb47639d5f4c20835a6325ca1ba4ba3a9ab74a5ac737710d,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567020365.scen,512,512,4567020365,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,e0a97e5603b810218d2429a4e3fb0f31eb5e231a90fc3c123508e6e2920ad89f,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,9e48beff8dba9e193ee5bf4d46dd4f598243ebd921cdc7dc18c5202128fd2980,1077,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001078,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00524,g567_gate3b_label_train_00524,a0d68a10cafc5882ab9b25106fdc4d372ee35b30b69715fde24376db5c6bb205,eda2974db9201e63d0bace8c2568a7df68f5637f3d3aa57b9e3f4bf0f305914a,8171d86c654f89cfc67a495ec6399df8e581880409d5c985d0fce3f3dde5b055,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567016185.scen,512,512,4567016185,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f76c39ead6b907f6817bae41b7b5e2587e94b99c6dbeb9b5f9e72a7b855c0c05,1078,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001079,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00524,g567_gate3b_label_train_00524,a0d68a10cafc5882ab9b25106fdc4d372ee35b30b69715fde24376db5c6bb205,eda2974db9201e63d0bace8c2568a7df68f5637f3d3aa57b9e3f4bf0f305914a,0a480bf20c6dc1fad84bdf2e72412083162066cf93bdb3b260daefd0ebc88ee0,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567016185.scen,512,512,4567016185,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,1369e3b6142248e781b4d6c420a693d53872021e82510b5c866993a0081b1f64,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,30096ebc9936ffa88acf22c5f9ae2d3852e618d0df0a140c8e49994eeb62813b,1079,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001080,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00523,g567_gate3b_label_train_00523,f3b0ef80f6b154694e90fc8e069df098b80eb3ccdec6deab3f6fc9439b7f351e,48cbc2a41a13958ed0ec679ae618c74638ec86195d02a082802a1cedae927e75,8eb9542359ea1b9a8893ef2a9682e6366e6f9895ac191df5130f2394ec3e3be6,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567019039.scen,512,512,4567019039,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f76c39ead6b907f6817bae41b7b5e2587e94b99c6dbeb9b5f9e72a7b855c0c05,1080,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001081,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00523,g567_gate3b_label_train_00523,f3b0ef80f6b154694e90fc8e069df098b80eb3ccdec6deab3f6fc9439b7f351e,48cbc2a41a13958ed0ec679ae618c74638ec86195d02a082802a1cedae927e75,f698a57a0ee326b18728b5779d9724eb15ccf5a5109c871f1e24846eae0653d5,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567019039.scen,512,512,4567019039,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,b208bce196eb0f924897956fbfe60e02609b7f0212c85b6a9597593b3d78ba07,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,26e13dd896435c676bdedc11d659d6cc89dda62a9da9fe5b8aa2a41fd03d701d,1081,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001082,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00525,g567_gate3b_label_train_00525,acd5e79846654f0a9f58e6cc0227e06309e85f6f354a11d69abb9ff81ac6968e,64d8e61535a3bfa29c407baa9196f3718a69bb2f710f3bbc322aefc553ec5417,4c6d13eb919db38f5f768f9377602a63916079434de3aa04d95bbe0b8cd93808,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567000013.scen,512,512,4567000013,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f76c39ead6b907f6817bae41b7b5e2587e94b99c6dbeb9b5f9e72a7b855c0c05,1082,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001083,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00525,g567_gate3b_label_train_00525,acd5e79846654f0a9f58e6cc0227e06309e85f6f354a11d69abb9ff81ac6968e,64d8e61535a3bfa29c407baa9196f3718a69bb2f710f3bbc322aefc553ec5417,2cf3953276f491ca7aacec03cc409d81bcea4c2dc40c8c0ae11e9a104e4efa24,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567000013.scen,512,512,4567000013,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,db5be4c7a9b18f5163217f20c2e9163a9e799ed55fe3acbd5747a4cd6032b6a7,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,7d318463ad9903f5a6f79520de8f6e61fc762fc19c378df7b29174c4e062fad0,1083,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001084,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00535,g567_gate3b_label_train_00535,99fea461d6feff671c7ed241cdb79bb8405ef1b0e185d6790bc67927ee46e12c,52a30316f6ff30729ae3f8108390e689fd84e4a299e87d3d24dcb76705693852,8e3ffbdbf632f8e76699232832f701d171f6b47cc1a64950be705a47a7fbd1f4,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567013677.scen,512,512,4567013677,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,ltm_30s,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_style_additive_ltm,,,,force_additive=1|enable_dual_channel=0,0,f76c39ead6b907f6817bae41b7b5e2587e94b99c6dbeb9b5f9e72a7b855c0c05,1084,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,ltm_30s,ltm_30s,30.0,True,True,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g568_ltm30_labeltrain1000_existingrow_00001085,g568_ltm30_labeltrain1000_existingrow,g567_gate3b_label_train_00535,g567_gate3b_label_train_00535,99fea461d6feff671c7ed241cdb79bb8405ef1b0e185d6790bc67927ee46e12c,52a30316f6ff30729ae3f8108390e689fd84e4a299e87d3d24dcb76705693852,f175f22e705ef148974f7241c63dcc73b5fb3af325ee13e95bf0a6026d08e892,5a1a811af4953d76d14eb4c4482ed9efbb6a61876344be1ab89e8be512324406,56946a2411a64631f4ab7ca8dd17439e619ad066fc1d2bf2fd19516fc24f28dc,c8e058de75b22060ba108c9ca9eed4f54feeb5e7c53f472aed938fa19445ed55,LABEL_TRAIN,room_64_64_8,room,external/benchmarks/movingai_mapf/extracted/mapf-map/room-64-64-8.map,/root/shared-nvme/g567_gate3b_bounded_2d334c79_tmux_r13_pool20000/replay_scenarios/room_64_64_8-random-4567013677.scen,512,512,4567013677,30000,30000,30000,30.0,g568_ltm_paper_style_30s_existing_gate3b_row,12,budget30000_ltm12,budget30000_ltm12,budget30000_ltm12|rep00,static_flow_30s,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,e0cce30ca9b1a2bb7e66d7391d892a1c1d2fdd0c568142d62717138b094dcf20,historical_static_flow_shield,,,,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.95|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.0|alpha_flow_wait_progress=1.0|rho_cong_decay=0.95|rho_flow_decay=1.0|lambda_cong=1.0|lambda_flow=1.0|min_edge_cost=1.0|max_edge_cost=11.0|goal_projection_mode=flow_shield|flow_shield_beta=0.35|max_flow_shield=0.75,0,9e1ac7de06ba2026395409d60651008fd594afe33b6db2d7d5569ba98299c97a,1085,,3,1,1,1,,30.0,60.0,,,False,False,False,False,False,static_flow_30s,static_flow_30s,30.0,True,True,0.0,1.25,1.25,1.25,0.75,0.75,1.0,1.0,0.95,1.0,1.0,1.0,0.35,0.75,1.0,11.0,1,0,0,,,,,,,,,,,,,,,,,,,,
