map,agents,seed,scen,split_bucket,candidate_id,alpha_commit,alpha_block,alpha_wait_spillover,rho_decay,force_additive,construction,old_equivalent_rule,success,sum_of_loss_ratio,delta_ratio_vs_ltm,delta_ratio_vs_repair5e5,expanded_delta_vs_ltm,low_level_pibt_delta_vs_ltm,ttfs_delta_vs_ltm,better_vs_ltm,equal_vs_ltm,worse_vs_ltm
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.30588776449,0.00022999080000007943,0.00022999080000007943,-35.0,-3499.0,1.0,False,False,True
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.27897884085,-0.02667893283999989,-0.02667893283999989,-50.0,-4996.0,8.0,True,False,False
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.29484820607,-0.01080956761999996,-0.01080956761999996,-88.0,-8788.0,4.0,True,False,False
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.3114075437,0.005749770009999988,0.005749770009999988,-47.0,-4691.0,0.0,False,False,True
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.30795768169,0.002299908000000128,0.002299908000000128,0.0,2.0,1.0,False,False,True
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.27276908924,-0.03288868444999982,-0.03288868444999982,-41.0,-4098.0,-6.0,True,False,False
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.32129714811,0.015639374420000074,0.015639374420000074,5.0,501.0,4.0,False,False,True
maze-32-32-4,100,23,maze-32-32-4-random-23.scen,final_holdout,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.27667893284,-0.02897884085000002,-0.02897884085000002,-46.0,-4587.0,-1.0,True,False,False
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.1897885508,0.0,0.0,0.0,0.0,-5.0,False,True,False
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.23388344507,0.04409489427000013,0.04409489427000013,-3.0,-301.0,-1.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.21480144404,0.02501289324,0.02501289324,3.0,300.0,-7.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.20165033522,0.011861784420000188,0.011861784420000188,-1.0,-100.0,1.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.21995874162,0.030170190820000053,0.030170190820000053,-18.0,-1800.0,10.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.22099020113,0.031201650330000108,0.031201650330000108,17.0,1700.0,11.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.19855595668,0.008767405880000023,0.008767405880000023,-18.0,-1800.0,6.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.24342444559,0.053635894790000194,0.053635894790000194,11.0,1099.0,-5.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.22563176895,0.03584321815000013,0.03584321815000013,2.0,200.0,0.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.2153171738,0.025528623000000028,0.025528623000000028,-19.0,-1900.0,23.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.19056214544,0.0007735946400000415,0.0007735946400000415,-18.0,-1801.0,2.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.23465703971,0.04486848891000017,0.04486848891000017,14.0,1400.0,-8.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.22176379577,0.03197524497000015,0.03197524497000015,12.0,1200.0,6.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.21505930892,0.025270758120000014,0.025270758120000014,-2.0,-202.0,-3.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.20216606498,0.012377514179999993,0.012377514179999993,-7.0,-700.0,8.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.20551830841,0.015729757610000172,0.015729757610000172,0.0,0.0,9.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.21918514698,0.029396596180000012,0.029396596180000012,10.0,1000.0,7.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.24161939144,0.0518308406400001,0.0518308406400001,23.0,2298.0,-4.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.21351211965,0.023723568850000154,0.023723568850000154,-2.0,-200.0,7.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.2457452295,0.055956678700000095,0.055956678700000095,21.0,2098.0,15.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.2457452295,0.055956678700000095,0.055956678700000095,21.0,2100.0,-9.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.19288292935,0.0030943785500001653,0.0030943785500001653,0.0,0.0,7.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.20861268695,0.018824136150000115,0.018824136150000115,13.0,1300.0,5.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.20861268695,0.018824136150000115,0.018824136150000115,4.0,400.0,-5.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.18334192883,-0.0064466219699998994,-0.0064466219699998994,2.0,200.0,-5.0,True,False,False
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.20732336256,0.017534811760000046,0.017534811760000046,10.0,1000.0,-6.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.2019082001,0.012119649300000201,0.012119649300000201,-17.0,-1701.0,1.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.20087674059,0.011088189790000147,0.011088189790000147,-17.0,-1700.0,15.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.19056214544,0.0007735946400000415,0.0007735946400000415,-2.0,-200.0,-6.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.18901495616,-0.0007735946399998195,-0.0007735946399998195,-33.0,-3300.0,-8.0,True,False,False
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.22795255286,0.038164002060000035,0.038164002060000035,21.0,2100.0,4.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.22434244456,0.034553893760000065,0.034553893760000065,16.0,1600.0,24.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.22331098504,0.03352243424000001,0.03352243424000001,-2.0,-200.0,7.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.20809695719,0.018308406390000087,0.018308406390000087,-4.0,-404.0,-7.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.2153171738,0.025528623000000028,0.025528623000000028,2.0,200.0,9.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.19391438886,0.004125838059999998,0.004125838059999998,0.0,0.0,-6.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.1848891181,-0.004899432699999817,-0.004899432699999817,-6.0,-600.0,19.0,True,False,False
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.20783909232,0.018050541520000074,0.018050541520000074,-2.0,-200.0,-15.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.19623517277,0.0064466219700001215,0.0064466219700001215,-2.0,-200.0,0.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.2031975245,0.013408973700000049,0.013408973700000049,-3.0,-300.0,21.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.19030428056,0.0005157297600000277,0.0005157297600000277,-2.0,-200.0,11.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.19778236204,0.007993811240000204,0.007993811240000204,-31.0,-3100.0,8.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.20938628159,0.019597730790000156,0.019597730790000156,-2.0,-201.0,-1.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.24316658071,0.05337802991000018,0.05337802991000018,24.0,2400.0,32.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.23053120165,0.04074265085000017,0.04074265085000017,-6.0,-600.0,5.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.20474471377,0.01495616297000013,0.01495616297000013,-29.0,-2901.0,-12.0,False,False,True
maze-32-32-4,100,24,maze-32-32-4-random-24.scen,final_holdout,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.21686436307,0.02707581227000011,0.02707581227000011,16.0,1598.0,-7.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.27116650988,0.0,0.0,0.0,0.0,-2.0,False,True,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.26505174036,-0.006114769520000118,-0.006114769520000118,-37.0,-3678.0,-12.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.27869238006,0.0075258701800000605,0.0075258701800000605,-45.0,-4471.0,-8.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.27398871119,0.0028222013099998833,0.0028222013099998833,-50.0,-4976.0,-7.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b100_w075_d100,0.75,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.27445907808,0.0032925682000000123,0.0032925682000000123,33.0,3284.0,8.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b100_w100_d090,0.75,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.26481655691,-0.006349952969999961,-0.006349952969999961,-44.0,-4372.0,-13.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b100_w100_d095,0.75,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.2756349953,0.00446848541999989,0.00446848541999989,33.0,10948.0,-12.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b100_w100_d100,0.75,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.27304797742,0.0018814675400000702,0.0018814675400000702,-44.0,-4374.0,-2.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b100_w125_d090,0.75,1.0,1.25,0.9,False,conservative_decay_combo,,True,1.29397930386,0.022812793980000023,0.022812793980000023,7.0,1988.0,-3.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b100_w125_d100,0.75,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.25470366886,-0.016462841020000063,-0.016462841020000063,-47.0,-4669.0,-2.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b125_w100_d090,0.75,1.25,1.0,0.9,False,conservative_decay_combo,,True,1.2652869238,-0.005879586080000054,-0.005879586080000054,-8.0,-791.0,-14.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b125_w100_d100,0.75,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.28998118532,0.01881467544000004,0.01881467544000004,43.0,8314.0,-8.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c075_b125_w125_d095,0.75,1.25,1.25,0.95,False,conservative_decay_combo,,True,1.2805738476,0.009407337719999909,0.009407337719999909,-22.0,-2081.0,-1.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b050_w100_d100,1.0,0.5,1.0,1.0,False,one_axis_alpha_block,block_light,True,1.25564440263,-0.015522107250000028,-0.015522107250000028,-12.0,-1195.0,1.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b075_w075_d100,1.0,0.75,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.31796801505,0.046801505169999924,0.046801505169999924,10.0,998.0,2.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b075_w100_d090,1.0,0.75,1.0,0.9,False,decay_interaction_alpha_block,,True,1.26152398871,-0.009642521169999974,-0.009642521169999974,0.0,3452.0,-15.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b075_w100_d095,1.0,0.75,1.0,0.95,False,decay_interaction_alpha_block,,True,1.25799623706,-0.01317027282000005,-0.01317027282000005,-45.0,-4469.0,-9.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b075_w100_d100,1.0,0.75,1.0,1.0,False,one_axis_alpha_block,,True,1.28598306679,0.014816556910000056,0.014816556910000056,-41.0,-4076.0,-7.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b075_w125_d090,1.0,0.75,1.25,0.9,False,conservative_decay_combo,,True,1.2450611477,-0.026105362180000036,-0.026105362180000036,-14.0,-1394.0,-11.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b075_w125_d100,1.0,0.75,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.25799623706,-0.01317027282000005,-0.01317027282000005,-6.0,5407.0,-3.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w050_d100,1.0,1.0,0.5,1.0,False,one_axis_alpha_wait_spillover,wait_light,True,1.28574788335,0.014581373469999992,0.014581373469999992,-3.0,7258.0,3.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w075_d090,1.0,1.0,0.75,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.25446848542,-0.016698024460000127,-0.016698024460000127,-13.0,-1291.0,-8.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w075_d095,1.0,1.0,0.75,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.27775164628,0.0065851364000000245,0.0065851364000000245,22.0,8615.0,-18.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w075_d100,1.0,1.0,0.75,1.0,False,one_axis_alpha_wait_spillover,,True,1.27516462841,0.003998118529999983,0.003998118529999983,-43.0,-4269.0,-4.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w100_d090,1.0,1.0,1.0,0.9,False,one_axis_rho_decay,decay_090,True,1.26552210724,-0.00564440263999999,-0.00564440263999999,-48.0,-4772.0,-6.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w100_d095,1.0,1.0,1.0,0.95,False,one_axis_rho_decay,decay_095,True,1.26999059266,-0.0011759172200001,-0.0011759172200001,-25.0,-2387.0,-9.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w125_d090,1.0,1.0,1.25,0.9,False,decay_interaction_alpha_wait_spillover,,True,1.25846660395,-0.012699905929999922,-0.012699905929999922,-31.0,-3080.0,-13.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w125_d095,1.0,1.0,1.25,0.95,False,decay_interaction_alpha_wait_spillover,,True,1.25752587018,-0.013640639699999957,-0.013640639699999957,-46.0,-4572.0,-16.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w125_d100,1.0,1.0,1.25,1.0,False,one_axis_alpha_wait_spillover,,True,1.28433678269,0.01317027281000005,0.01317027281000005,-24.0,-2082.0,-6.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b100_w150_d100,1.0,1.0,1.5,1.0,False,one_axis_alpha_wait_spillover,wait_heavy,True,1.25987770461,-0.01128880526999998,-0.01128880526999998,-12.0,-1196.0,-7.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b125_w075_d100,1.0,1.25,0.75,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.28174976482,0.010583254940000009,0.010583254940000009,-43.0,-4274.0,-14.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b125_w100_d090,1.0,1.25,1.0,0.9,False,decay_interaction_alpha_block,,True,1.26481655691,-0.006349952969999961,-0.006349952969999961,-45.0,-4477.0,-9.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b125_w100_d095,1.0,1.25,1.0,0.95,False,decay_interaction_alpha_block,,True,1.24600188147,-0.02516462841,-0.02516462841,-33.0,-3282.0,-15.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b125_w100_d100,1.0,1.25,1.0,1.0,False,one_axis_alpha_block,,True,1.27116650988,0.0,0.0,-3.0,-296.0,0.0,False,True,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b125_w125_d100,1.0,1.25,1.25,1.0,False,two_axis_alpha_block_alpha_wait_spillover,,True,1.24905926623,-0.022107243650000052,-0.022107243650000052,-47.0,-4669.0,-14.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c100_b150_w100_d100,1.0,1.5,1.0,1.0,False,one_axis_alpha_block,block_heavy,True,1.24741298213,-0.02375352775000006,-0.02375352775000006,-23.0,-2288.0,-10.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b075_w100_d090,1.25,0.75,1.0,0.9,False,conservative_decay_combo,,True,1.26011288805,-0.011053621829999916,-0.011053621829999916,-52.0,-5169.0,2.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b075_w100_d100,1.25,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.28339604892,0.012229539040000015,0.012229539040000015,-45.0,-4476.0,-5.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b075_w125_d095,1.25,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.27093132643,-0.0002351834500000649,-0.0002351834500000649,-30.0,-2887.0,-9.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b100_w075_d100,1.25,1.0,0.75,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.2652869238,-0.005879586080000054,-0.005879586080000054,-3.0,5214.0,-5.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b100_w100_d090,1.25,1.0,1.0,0.9,False,decay_interaction_alpha_commit,,True,1.25917215428,-0.01199435559999995,-0.01199435559999995,-40.0,-3975.0,-20.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b100_w100_d095,1.25,1.0,1.0,0.95,False,decay_interaction_alpha_commit,,True,1.2756349953,0.00446848541999989,0.00446848541999989,-43.0,-4278.0,-12.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b100_w100_d100,1.25,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.27022577611,-0.0009407337700000351,-0.0009407337700000351,-5.0,-493.0,-11.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b100_w125_d100,1.25,1.0,1.25,1.0,False,two_axis_alpha_commit_alpha_wait_spillover,,True,1.27022577611,-0.0009407337700000351,-0.0009407337700000351,-30.0,-2980.0,-7.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b125_w075_d095,1.25,1.25,0.75,0.95,False,conservative_decay_combo,,True,1.25094073377,-0.020225776109999982,-0.020225776109999982,-45.0,-4475.0,-11.0,True,False,False
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c125_b125_w100_d100,1.25,1.25,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.27257761054,0.001411100659999942,0.001411100659999942,-14.0,-1393.0,-7.0,False,False,True
maze-32-32-4,100,25,maze-32-32-4-random-25.scen,final_holdout,c150_b100_w100_d100,1.5,1.0,1.0,1.0,False,one_axis_alpha_commit,commit_heavy,True,1.2532925682,-0.017873941680000005,-0.017873941680000005,-47.0,-4675.0,-8.0,True,False,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,additive_ltm,1.0,1.0,1.0,1.0,True,exact_additive_anchor,additive_ltm,True,1.1421686747,0.0,0.0,0.0,0.0,11.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c050_b100_w100_d100,0.5,1.0,1.0,1.0,False,one_axis_alpha_commit,,True,1.1421686747,0.0,0.0,-88.0,-17276.0,6.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b075_w100_d100,0.75,0.75,1.0,1.0,False,two_axis_alpha_commit_alpha_block,,True,1.1421686747,0.0,0.0,-106.0,-19774.0,1.0,False,True,False
random-32-32-20,50,21,random-32-32-20-random-21.scen,final_holdout,c075_b075_w125_d095,0.75,0.75,1.25,0.95,False,conservative_decay_combo,,True,1.1421686747,0.0,0.0,-105.0,-19726.0,6.0,False,True,False
